"Id","LotFrontage","LotArea","Street","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofMatl","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscVal","MoSold","YrSold","NeighborhoodRich","NeighborhoodCountryClub","NeighborhoodLarge","NeighborhoodQualityScale","lat","lon","NeighborhoodAvgSale","NeighborhoodNumSales","NeighborhoodNumSalesTot","ExterQualTAGD","BsmtQualTAGD","KitchenQualTAGD","FireplaceNone","GarageQualTA","GarageCondTA","ExterCondTA","BsmtCondTA","BsmtExposureNo","PoolNone","BsmtFinType1UG","BsmtFinType1_2","BsmtFinType2U","BsmtFinType2_2","MSSubClass_Common","MSZoningRLRM","LotShapeIrregular","Condition1Abnormal","Condition2Abnormal","ConditionAbnormal","HouseStyleUnfinished","HouseStyleSplit","HouseStyle1Store","HouseStyle2Store","ExteriorDiff","BsmtPresent","ShedPresent","MiscValPresent","2ndFlrSFPresent","MasVnrAreaPresent","WoodDeckSFPresent","OpenPorchSFPresent","EnclosedPorchPresent","ScreenPorchPresent","LotFrontage_D","LotAreaGiant","BsmtFinSF1_D","BsmtFinSF2_D","NeighborhoodAvgSale_D","NeighborhoodNumSales_D","X1stFlrSF_D","X2ndFlrSF_D","TotalArea","InsideArea","TotalArea_D1","TotalArea_D2","TotalArea_D3","InsideArea_D1","InsideArea_D2","InsideArea_D3","SeasonSold","HighSeason","BuiltDecade","BuiltCentury","BuiltMillenium","RebuiltDecade","RebuiltCentury","RebuiltMillenium","MonthYearSold","Remodelled","YearsSinceRemodel","YearsSoldAfterRemodel","SameYearBuiltSold","SameYearRebuiltSold","Age","SaleAge","YearBuilt_DO","GarageYrBlt_DO","YearRemodAdd_DO","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","AlleyGrvl","AlleyNone","AlleyPave","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR","LotConfigInside","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgTypeOther","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofStyleOther","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stOther","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd.Sdng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationOther","FoundationPConc","ElectricalFuseA","ElectricalOther","ElectricalSBrkr","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNone","GarageTypeOther","PavedDriveN","PavedDriveP","PavedDriveY","SaleTypeCOD","SaleTypeNew","SaleTypeOther","SaleTypeWD","SaleConditionAbnorml","SaleConditionNormal","SaleConditionOther","SaleConditionPartial","c41","c42","c43","c44","c81","c82","c83","c84","c85","c86","c87","c88","YearBuilt_DD1","YearBuilt_DD2","YearBuilt_DD3","YearBuilt_DD4","YearBuilt_DD5","GarageYrBlt_DD1","GarageYrBlt_DD2","GarageYrBlt_DD3","GarageYrBlt_DD4","GarageYrBlt_DD5","YearRemodAdd_DD1","YearRemodAdd_DD2","YearRemodAdd_DD3","YearRemodAdd_DD4","YearRemodAdd_DD5","SalePrice"
803,63,9.01188943325234,0,1,7,1.79175946922805,2005,2005,0,0,1.6094379124341,4,4,4,1.38629436111989,6,6.47543271670409,0.693147180559945,0,0.693147180559945,2,0,5,1,6.59167373200866,6.59167373200866,1,3,0.693147180559945,0,2,0.693147180559945,3,0.693147180559945,1.6094379124341,2.07944154167984,8,0.693147180559945,1.6094379124341,2005,3,2,410,4,5,3.61091791264422,2.94443897916644,0,0,0,0,0,4,0,10,7.60539236481493,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,0,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,1,0,0,0.693147180559945,1,2,0,1.09861228866811,0,4,4,1,1.6094379124341,9.29081375612606,7.2841348061952,8,4,2,11,6,3,2.5,0,200.5,20.05,1,200.5,20.05,0.693147180559945,10.090257533736,0,0,3,0,0,1.79175946922805,2,9,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,1,0,12.1495075850331
804,107,9.53906841386396,0,1,9,1.79175946922805,2008,2009,0,6.05208916892442,1.79175946922805,4,5,4,1.6094379124341,1,0,0.693147180559945,0,1.79175946922805,5,0,5,1,7.45876269238096,6.99301512293296,1,5,0,0,3,0.693147180559945,4,0.693147180559945,1.79175946922805,2.56494935746154,8,0.693147180559945,1.6094379124341,2009,2,3,1020,4,5,3.97029191355212,5.14166355650266,0,0,5.26269018890489,0,0,4,0,1,7.60589000105312,1,0.693147180559945,0,4,42.060356,-93.657107,12.6603310924059,4.35670882668959,5.11799381241676,0,0,0,0,1,1,1,1,0,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,3,0,0,0,5,3,5,1.79175946922805,9.83601138741121,7.94555542825349,19,10,5,20,10,5,0.25,0,200.8,20.08,1,200.9,20.09,0.693147180559945,10.0903819711752,1,0.693147180559945,0,0,1,1.09861228866811,1,10,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,13.275829251377
805,75,9.10509096125709,0,1,5,1.79175946922805,1954,1954,0,0,1.38629436111989,4,3,4,0.693147180559945,2,6.70073110954781,0.693147180559945,0,0.693147180559945,3,0,3,1,7.02908756414966,0,1,2,0,0,1,0,2,0.693147180559945,1.38629436111989,1.79175946922805,5,0,0,1954,1,1,286,4,5,0,0,0,0,0,0,0,1,0,6,7.60439634879634,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,0,1,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.38629436111989,0,2,5,3,0.693147180559945,9.33335414787133,7.02908756414966,9,5,3,6,3,2,1.5,0.693147180559945,195.4,19.54,0,195.4,19.54,0,10.0890953703212,0,0,52,0,0,4.04305126783455,4,3,2,2,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,11.6784483779882
806,91,9.41531995266272,0,1,7,1.79175946922805,2008,2008,0,5.54907608489522,1.6094379124341,4,4,4,0.693147180559945,1,0,0.693147180559945,0,1.6094379124341,4,0,5,1,7.26473017792987,0,1,3,0,0,2,0,3,0.693147180559945,1.79175946922805,1.94591014905531,8,0,0,2008,2,2,554,4,5,0,4.11087386417331,0,0,0,0,0,4,0,7,7.60539236481493,0,0.693147180559945,0,3,42.052191,-93.643479,12.3260798725048,4.46590811865458,5.20948615284142,0.693147180559945,0.693147180559945,0,0.693147180559945,1,1,1,1,1,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0.693147180559945,0,0.693147180559945,1,3,0,0,0,5,3,4,0.693147180559945,9.59396878547517,7.26473017792987,15,8,4,10,5,3,1.75,0.693147180559945,200.8,20.08,1,200.8,20.08,0.693147180559945,10.0901330808101,0,0,0,1,1,1.09861228866811,2,10,10,10,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.3357008054433
807,75,9.18512512283512,0,1,5,1.79175946922805,1967,1967,0,0,1.38629436111989,4,3,4,1.38629436111989,5,5.99396142730657,1.6094379124341,6.17586727010576,0.693147180559945,3,0,4,1,6.88857245956536,0,1,1,0,0,2,0,3,0.693147180559945,1.38629436111989,1.94591014905531,8,0,0,1967,3,1,384,4,5,4.23410650459726,0,0,0,0,0,0,4,0,10,7.60439634879634,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,0,1,0,4,0,2,0,1,0,0,0,0,0,1,0,0,1,0.693147180559945,0,0,1,1,0,0.693147180559945,0.693147180559945,1,2,0,0.693147180559945,1.09861228866811,2,5,2,0.693147180559945,9.40459049963541,6.88857245956536,11,6,3,3,2,1,2.5,0,196.7,19.67,0,196.7,19.67,0,10.0892614763803,0,0,39,0,0,3.78418963391826,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,0,0,0,11.8167342993485
808,144,9.97044502066101,0,1,5,1.94591014905531,1923,2004,0,0,1.38629436111989,4,3,4,1.6094379124341,6,7.1777824161952,0.693147180559945,0,0.693147180559945,4,0,5,1,6.9782137426307,6.22455842927536,1,4,1.09861228866811,0,1,0.693147180559945,3,0.693147180559945,1.6094379124341,1.94591014905531,8,0.693147180559945,1.38629436111989,1923,2,2,528,4,5,0,5.74620319054015,0,0,0,0,0,4,0,5,7.60589000105312,0,0,0,1,42.03359,-93.627552,11.7304613225187,4.07753744390572,4.69134788222914,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,0,1,1,6,0.693147180559945,4,0,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,1,0.693147180559945,0,0.693147180559945,1,4,1,1.6094379124341,0,2,2,3,1.6094379124341,10.1371357364954,7.36327958696304,20,10,5,13,7,4,1.25,0.693147180559945,192.3,19.23,0,200.4,20.04,0.693147180559945,10.0905478636773,1,4.40671924726425,5,0,0,4.47733681447821,1,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,12.3171711672987
809,85,9.50308461002023,0,1,5,1.79175946922805,1966,1966,0,6.95463886488099,1.38629436111989,4,3,4,1.38629436111989,5,6.24804287450843,1.38629436111989,4.85981240436167,0.693147180559945,3,0,3,1,6.99117688712121,0,1,2,0.693147180559945,0,1,0,3,0.693147180559945,1.38629436111989,1.94591014905531,8,0.693147180559945,1.6094379124341,1966,2,2,484,4,5,0,0,0,0,0,0,0,1,0,6,7.60439634879634,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,0,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0.693147180559945,0,0,1,0,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0.693147180559945,2,5,3,0.693147180559945,9.72639231471375,6.99117688712121,18,9,5,5,3,2,1.5,0.693147180559945,196.6,19.66,0,196.6,19.66,0,10.0890953703212,0,0,40,0,0,3.80666248977032,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,0,0,0,11.9826227973119
810,90,8.99974278983049,0,1,5,1.79175946922805,1898,1965,0,0,1.38629436111989,4,3,4,0.693147180559945,1,0,0.693147180559945,0,1.38629436111989,3,0,3,0,6.98100574072173,6.96979066990159,1,5,0,0,2,0,2,1.38629436111989,1.38629436111989,2.484906649788,8,0,0,1910,1,2,360,2,1,3.71357206670431,5.05624580534831,0,0,0,0,0,2,0,11,7.60589000105312,0,0,0.693147180559945,1,42.028863,-93.615497,11.6868871754197,4.7361984483945,5.48063892334199,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,0,1,1,1,1,1,5,0.693147180559945,4,0,1,0,0,0,0,0.693147180559945,0,0,1,1,0.693147180559945,0,0,0,1,0,0,0.693147180559945,1,3,0,0,0,1,4,3,1.79175946922805,9.29624280097689,7.66809370908241,8,4,2,19,10,5,2.75,0,189.8,18.98,0,196.5,19.65,0,10.0907966508411,1,4.21950770517611,44,0,0,4.72738781871234,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1,0,0,1,0,0,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,11.571203807012
811,78,9.224341891612,0,1,6,1.94591014905531,1974,1999,0,4.60517018598809,1.38629436111989,4,3,4,0.693147180559945,5,6.49828214947643,1.09861228866811,5.93489419561959,0,3,0,2,1,7.1777824161952,0,1,2,0.693147180559945,0,1,0.693147180559945,3,0.693147180559945,1.6094379124341,1.79175946922805,8,0.693147180559945,1.09861228866811,1974,2,2,484,4,5,5.5834963087817,0,0,0,0,6.47543271670409,0.693147180559945,3,0,1,7.60439634879634,0,0,0,2,42.051321,-93.633798,12.1167003018326,4.30406509320417,4.88280192258637,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,1,0,0,4,0,3,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0.693147180559945,4,2,4,0.693147180559945,9.55180015010843,7.1777824161952,14,7,4,8,4,2,0.25,0,197.4,19.74,0,199.9,19.99,0,10.0888876989397,1,3.25809653802148,7,0,0,3.61091791264422,4,6,5,7,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,12.1062578350946
812,59,8.39818440483404,0,1,6,1.79175946922805,2004,2004,0,5.13579843705026,1.6094379124341,4,4,4,1.6094379124341,6,6.49677499018586,0.693147180559945,0,0.693147180559945,3,0,5,1,6.74405918631135,0,1,1,0.693147180559945,0,1,0,1,0.693147180559945,1.6094379124341,1.6094379124341,8,0.693147180559945,1.6094379124341,2004,3,2,420,4,5,4.94875989037817,0,0,0,0,0,0,4,0,6,7.60539236481493,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,0,1,1,6,0.693147180559945,4,0,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0,0.693147180559945,0.693147180559945,1,1,0,1.09861228866811,0,4,4,2,0.693147180559945,8.81626020873458,6.74405918631135,2,1,1,1,1,1,1.5,0.693147180559945,200.4,20.04,1,200.4,20.04,0.693147180559945,10.0900915930594,0,0,4,0,0,1.94591014905531,2,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,1,0,11.8810417069259
813,66,9.07257144223129,1,0,5,1.79175946922805,1952,1952,0,0,1.09861228866811,4,3,4,1.38629436111989,1,0,0.693147180559945,0,1.09861228866811,2,0,3,0,6.95177216439891,0,1,1,0,0,1,0,2,0.693147180559945,1.09861228866811,1.6094379124341,8,0,0,1952,1,2,504,4,5,0,0,0,0,0,0,0,4,4.00733318523247,6,7.60638738977265,0,0,0,0,42.019208,-93.623401,11.5424939759025,3.63758615972639,4.54329478227,0,0.693147180559945,0,0.693147180559945,1,1,1,1,0,1,1,5,0.693147180559945,4,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,1,1,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,0,0,1,1,3,0.693147180559945,9.24309793621435,6.95177216439891,7,4,2,4,2,1,1.5,0.693147180559945,195.2,19.52,0,195.2,19.52,0,10.0910868243254,0,0,58,0,0,4.07753744390572,0,3,2,2,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,10.9329998211199
814,75,9.18512512283512,0,1,6,1.94591014905531,1958,1958,0,5.4971682252932,1.38629436111989,4,3,4,0.693147180559945,3,6.4118182677099,0.693147180559945,0,1.38629436111989,4,0,4,1,7.27447955877387,0,1,3,0,0,1,0.693147180559945,4,0.693147180559945,1.38629436111989,2.07944154167984,8,0,0,1958,2,1,301,4,5,0,0,5.62040086571715,0,0,0,0,4,6.21660610108486,4,7.60489448081162,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,0,3,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,1,1,1,0,0.693147180559945,0.693147180559945,0,1,2,0,1.09861228866811,0,2,5,4,0.693147180559945,9.44982960182648,7.27447955877387,12,6,3,11,6,3,1,0,195.8,19.58,0,195.8,19.58,0,10.0895105837469,0,0,49,0,0,3.97029191355212,3,4,3,2,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11.9697235333459
